model_id,dataset,record_id,transition,left_condition,right_condition,field,left_item_count,right_item_count,left_empty,right_empty,semantic_drift,left_schema_valid,right_schema_valid,both_schema_valid
gemma_3_12b_it,SciERC,P05-1039,P1->P2,P1,P2,Metric,4,3,0,0,0.008593201637268066,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P1->P2,P1,P2,Material,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P1->P2,P1,P2,OtherScientificTerm,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P1->P2,P1,P2,Generic,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P1->P2,P1,P2,__RELATIONS__,4,4,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P2->P3,P2,P3,Task,1,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P2->P3,P2,P3,Method,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P2->P3,P2,P3,Metric,3,2,0,0,0.017882585525512695,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P2->P3,P2,P3,Material,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P2->P3,P2,P3,OtherScientificTerm,1,2,0,0,0.11739933490753174,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P2->P3,P2,P3,Generic,1,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P2->P3,P2,P3,__RELATIONS__,4,6,0,0,0.00659102201461792,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P3->P4,P3,P4,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P3->P4,P3,P4,Method,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P3->P4,P3,P4,Metric,2,2,0,0,2.384185791015625e-07,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P3->P4,P3,P4,Material,1,2,0,0,0.0543597936630249,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P3->P4,P3,P4,OtherScientificTerm,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P3->P4,P3,P4,Generic,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P3->P4,P3,P4,__RELATIONS__,6,5,0,0,0.015940189361572266,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P4->P5,P4,P5,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P4->P5,P4,P5,Method,3,3,0,0,0.010753273963928223,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P4->P5,P4,P5,Metric,2,2,0,0,2.384185791015625e-07,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P4->P5,P4,P5,Material,2,1,0,0,0.0543597936630249,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P4->P5,P4,P5,OtherScientificTerm,2,1,0,0,0.05195307731628418,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P4->P5,P4,P5,Generic,0,1,1,0,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P4->P5,P4,P5,__RELATIONS__,5,6,0,0,0.02852731943130493,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P5->P6,P5,P6,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P5->P6,P5,P6,Method,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P5->P6,P5,P6,Metric,2,2,0,0,2.384185791015625e-07,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P5->P6,P5,P6,Material,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P5->P6,P5,P6,OtherScientificTerm,1,1,0,0,5.960464477539063e-08,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P5->P6,P5,P6,Generic,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1039,P5->P6,P5,P6,__RELATIONS__,6,6,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P1->P2,P1,P2,Task,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P1->P2,P1,P2,Method,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P1->P2,P1,P2,Metric,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P1->P2,P1,P2,Material,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P1->P2,P1,P2,OtherScientificTerm,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P1->P2,P1,P2,Generic,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P1->P2,P1,P2,__RELATIONS__,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P2->P3,P2,P3,Task,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P2->P3,P2,P3,Method,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P2->P3,P2,P3,Metric,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P2->P3,P2,P3,Material,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P2->P3,P2,P3,OtherScientificTerm,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P2->P3,P2,P3,Generic,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P2->P3,P2,P3,__RELATIONS__,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1046,P3->P4,P3,P4,Task,0,1,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1046,P3->P4,P3,P4,Method,0,5,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1046,P3->P4,P3,P4,Metric,0,1,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1046,P3->P4,P3,P4,Material,0,7,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1046,P3->P4,P3,P4,OtherScientificTerm,0,0,1,1,0.0,0,1,0
gemma_3_12b_it,SciERC,P05-1046,P3->P4,P3,P4,Generic,0,3,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1046,P3->P4,P3,P4,__RELATIONS__,0,8,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1046,P4->P5,P4,P5,Task,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P4->P5,P4,P5,Method,5,4,0,0,0.012058913707733154,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P4->P5,P4,P5,Metric,1,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P4->P5,P4,P5,Material,7,8,0,0,0.000998377799987793,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P4->P5,P4,P5,OtherScientificTerm,0,1,1,0,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P4->P5,P4,P5,Generic,3,2,0,0,0.01425701379776001,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P4->P5,P4,P5,__RELATIONS__,8,9,0,0,0.007679879665374756,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P5->P6,P5,P6,Task,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P5->P6,P5,P6,Method,4,4,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P5->P6,P5,P6,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P5->P6,P5,P6,Material,8,8,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P5->P6,P5,P6,OtherScientificTerm,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P5->P6,P5,P6,Generic,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1046,P5->P6,P5,P6,__RELATIONS__,9,8,0,0,0.0006170272827148438,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P1->P2,P1,P2,Task,0,4,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1056,P1->P2,P1,P2,Method,0,1,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1056,P1->P2,P1,P2,Metric,0,1,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1056,P1->P2,P1,P2,Material,0,5,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1056,P1->P2,P1,P2,OtherScientificTerm,0,7,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1056,P1->P2,P1,P2,Generic,0,1,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1056,P1->P2,P1,P2,__RELATIONS__,0,8,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1056,P2->P3,P2,P3,Task,4,3,0,0,0.008854508399963379,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P2->P3,P2,P3,Method,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P2->P3,P2,P3,Metric,1,1,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P2->P3,P2,P3,Material,5,5,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P2->P3,P2,P3,OtherScientificTerm,7,8,0,0,0.0021819472312927246,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P2->P3,P2,P3,Generic,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P2->P3,P2,P3,__RELATIONS__,8,7,0,0,0.008824944496154785,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P3->P4,P3,P4,Task,3,4,0,0,0.0048569440841674805,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P3->P4,P3,P4,Method,1,7,0,0,0.1125802993774414,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P3->P4,P3,P4,Metric,1,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P3->P4,P3,P4,Material,5,7,0,0,0.011236250400543213,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P3->P4,P3,P4,OtherScientificTerm,8,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P3->P4,P3,P4,Generic,1,3,0,0,0.0641356110572815,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P3->P4,P3,P4,__RELATIONS__,7,7,0,0,0.036336660385131836,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P4->P5,P4,P5,Task,4,3,0,0,0.009710907936096191,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P4->P5,P4,P5,Method,7,6,0,0,0.0039778947830200195,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P4->P5,P4,P5,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P4->P5,P4,P5,Material,7,7,0,0,2.384185791015625e-07,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P4->P5,P4,P5,OtherScientificTerm,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P4->P5,P4,P5,Generic,3,4,0,0,0.007562756538391113,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P4->P5,P4,P5,__RELATIONS__,7,8,0,0,0.02970939874649048,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P5->P6,P5,P6,Task,3,3,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P5->P6,P5,P6,Method,6,5,0,0,0.004804849624633789,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P5->P6,P5,P6,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P5->P6,P5,P6,Material,7,7,0,0,2.384185791015625e-07,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P5->P6,P5,P6,OtherScientificTerm,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P5->P6,P5,P6,Generic,4,3,0,0,0.008479416370391846,1,1,1
gemma_3_12b_it,SciERC,P05-1056,P5->P6,P5,P6,__RELATIONS__,8,9,0,0,0.01438438892364502,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P1->P2,P1,P2,Task,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P1->P2,P1,P2,Method,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P1->P2,P1,P2,Metric,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P1->P2,P1,P2,Material,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P1->P2,P1,P2,OtherScientificTerm,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P1->P2,P1,P2,Generic,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P1->P2,P1,P2,__RELATIONS__,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P2->P3,P2,P3,Task,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P2->P3,P2,P3,Method,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P2->P3,P2,P3,Metric,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P2->P3,P2,P3,Material,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P2->P3,P2,P3,OtherScientificTerm,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P2->P3,P2,P3,Generic,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P2->P3,P2,P3,__RELATIONS__,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P05-1076,P3->P4,P3,P4,Task,0,2,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1076,P3->P4,P3,P4,Method,0,6,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1076,P3->P4,P3,P4,Metric,0,2,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1076,P3->P4,P3,P4,Material,0,3,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1076,P3->P4,P3,P4,OtherScientificTerm,0,3,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1076,P3->P4,P3,P4,Generic,0,0,1,1,0.0,0,1,0
gemma_3_12b_it,SciERC,P05-1076,P3->P4,P3,P4,__RELATIONS__,0,8,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P05-1076,P4->P5,P4,P5,Task,2,1,0,0,0.03983968496322632,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P4->P5,P4,P5,Method,6,5,0,0,0.008018970489501953,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P4->P5,P4,P5,Metric,2,2,0,0,0.031427860260009766,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P4->P5,P4,P5,Material,3,4,0,0,0.0065574049949646,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P4->P5,P4,P5,OtherScientificTerm,3,4,0,0,0.014087438583374023,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P4->P5,P4,P5,Generic,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P4->P5,P4,P5,__RELATIONS__,8,9,0,0,0.010755717754364014,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P5->P6,P5,P6,Task,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P5->P6,P5,P6,Method,5,4,0,0,0.02905583381652832,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P5->P6,P5,P6,Metric,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P5->P6,P5,P6,Material,4,3,0,0,0.010608255863189697,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P5->P6,P5,P6,OtherScientificTerm,4,3,0,0,0.008874237537384033,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P5->P6,P5,P6,Generic,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-1076,P5->P6,P5,P6,__RELATIONS__,9,8,0,0,0.010334968566894531,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P1->P2,P1,P2,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P1->P2,P1,P2,Method,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P1->P2,P1,P2,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P1->P2,P1,P2,Material,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P1->P2,P1,P2,OtherScientificTerm,5,5,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P1->P2,P1,P2,Generic,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P1->P2,P1,P2,__RELATIONS__,7,6,0,0,0.0034233927726745605,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P2->P3,P2,P3,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P2->P3,P2,P3,Method,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P2->P3,P2,P3,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P2->P3,P2,P3,Material,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P2->P3,P2,P3,OtherScientificTerm,5,5,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P2->P3,P2,P3,Generic,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P2->P3,P2,P3,__RELATIONS__,6,3,0,0,0.02986234426498413,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P3->P4,P3,P4,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P3->P4,P3,P4,Method,0,1,1,0,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P3->P4,P3,P4,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P3->P4,P3,P4,Material,3,5,0,0,0.026950180530548096,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P3->P4,P3,P4,OtherScientificTerm,5,3,0,0,0.008713304996490479,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P3->P4,P3,P4,Generic,2,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P3->P4,P3,P4,__RELATIONS__,3,3,0,0,0.04583871364593506,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P4->P5,P4,P5,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P4->P5,P4,P5,Method,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P4->P5,P4,P5,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P4->P5,P4,P5,Material,5,5,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P4->P5,P4,P5,OtherScientificTerm,3,3,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P4->P5,P4,P5,Generic,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P4->P5,P4,P5,__RELATIONS__,3,5,0,0,0.026765108108520508,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P5->P6,P5,P6,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P5->P6,P5,P6,Method,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P5->P6,P5,P6,Metric,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P5->P6,P5,P6,Material,5,5,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P5->P6,P5,P6,OtherScientificTerm,3,3,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P5->P6,P5,P6,Generic,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P05-2013,P5->P6,P5,P6,__RELATIONS__,5,5,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P1->P2,P1,P2,Task,1,2,0,0,0.010452985763549805,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P1->P2,P1,P2,Method,4,4,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P1->P2,P1,P2,Metric,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P1->P2,P1,P2,Material,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P1->P2,P1,P2,OtherScientificTerm,2,1,0,0,0.03339117765426636,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P1->P2,P1,P2,Generic,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P1->P2,P1,P2,__RELATIONS__,6,6,0,0,0.0004175901412963867,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P2->P3,P2,P3,Task,2,1,0,0,0.010452985763549805,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P2->P3,P2,P3,Method,4,4,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P2->P3,P2,P3,Metric,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P2->P3,P2,P3,Material,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P2->P3,P2,P3,OtherScientificTerm,1,2,0,0,0.03339117765426636,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P2->P3,P2,P3,Generic,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P2->P3,P2,P3,__RELATIONS__,6,5,0,0,0.003819763660430908,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P3->P4,P3,P4,Task,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P3->P4,P3,P4,Method,4,6,0,0,0.008217811584472656,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P3->P4,P3,P4,Metric,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P3->P4,P3,P4,Material,3,3,0,0,0.009869575500488281,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P3->P4,P3,P4,OtherScientificTerm,2,2,0,0,0.0355684757232666,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P3->P4,P3,P4,Generic,2,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P3->P4,P3,P4,__RELATIONS__,5,6,0,0,0.0077242255210876465,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P4->P5,P4,P5,Task,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P4->P5,P4,P5,Method,6,6,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P4->P5,P4,P5,Metric,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P4->P5,P4,P5,Material,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P4->P5,P4,P5,OtherScientificTerm,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P4->P5,P4,P5,Generic,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P4->P5,P4,P5,__RELATIONS__,6,5,0,0,0.010229408740997314,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P5->P6,P5,P6,Task,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P5->P6,P5,P6,Method,6,6,0,0,1.1920928955078125e-07,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P5->P6,P5,P6,Metric,1,1,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P5->P6,P5,P6,Material,3,3,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P5->P6,P5,P6,OtherScientificTerm,2,2,0,0,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P5->P6,P5,P6,Generic,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1013,P5->P6,P5,P6,__RELATIONS__,5,6,0,0,0.0023233890533447266,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P1->P2,P1,P2,Task,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P06-1018,P1->P2,P1,P2,Method,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P06-1018,P1->P2,P1,P2,Metric,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P06-1018,P1->P2,P1,P2,Material,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P06-1018,P1->P2,P1,P2,OtherScientificTerm,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P06-1018,P1->P2,P1,P2,Generic,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P06-1018,P1->P2,P1,P2,__RELATIONS__,0,0,1,1,0.0,0,0,0
gemma_3_12b_it,SciERC,P06-1018,P2->P3,P2,P3,Task,0,0,1,1,0.0,0,1,0
gemma_3_12b_it,SciERC,P06-1018,P2->P3,P2,P3,Method,0,0,1,1,0.0,0,1,0
gemma_3_12b_it,SciERC,P06-1018,P2->P3,P2,P3,Metric,0,0,1,1,0.0,0,1,0
gemma_3_12b_it,SciERC,P06-1018,P2->P3,P2,P3,Material,0,0,1,1,0.0,0,1,0
gemma_3_12b_it,SciERC,P06-1018,P2->P3,P2,P3,OtherScientificTerm,0,10,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P06-1018,P2->P3,P2,P3,Generic,0,7,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P06-1018,P2->P3,P2,P3,__RELATIONS__,0,5,1,0,1.0,0,1,0
gemma_3_12b_it,SciERC,P06-1018,P3->P4,P3,P4,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P3->P4,P3,P4,Method,0,6,1,0,1.0,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P3->P4,P3,P4,Metric,0,1,1,0,1.0,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P3->P4,P3,P4,Material,0,7,1,0,1.0,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P3->P4,P3,P4,OtherScientificTerm,10,2,0,0,0.034577012062072754,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P3->P4,P3,P4,Generic,7,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P3->P4,P3,P4,__RELATIONS__,5,12,0,0,0.04899930953979492,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P4->P5,P4,P5,Task,0,0,1,1,0.0,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P4->P5,P4,P5,Method,6,6,0,0,2.384185791015625e-07,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P4->P5,P4,P5,Metric,1,0,0,1,1.0,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P4->P5,P4,P5,Material,7,6,0,0,0.004148304462432861,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P4->P5,P4,P5,OtherScientificTerm,2,3,0,0,0.016981422901153564,1,1,1
gemma_3_12b_it,SciERC,P06-1018,P4->P5,P4,P5,Generic,0,0,1,1,0.0,1,1,1
